CLIENTNUM,Attrition_Flag,churn_probability,predicted_churn,risk_level,cluster,segment_name,PC1,PC2,Customer_Age,Gender,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio
788824083,Existing Customer,0.0639,0,Low,3,High-Volume Power Spenders,2.823,-1.169,41,M,8202,88,2,1,34516.0,1022,0.03
716335983,Existing Customer,0.2282,0,Low,3,High-Volume Power Spenders,1.719,0.011,37,M,7946,85,2,3,6713.0,1590,0.237
719157933,Existing Customer,0.1539,0,Low,3,High-Volume Power Spenders,2.071,-0.342,51,M,7850,85,3,1,10984.0,1429,0.13
716704158,Existing Customer,0.1248,0,Low,3,High-Volume Power Spenders,2.321,-2.065,50,M,8087,86,3,2,34516.0,2517,0.073
716258358,Existing Customer,0.165,0,Low,3,High-Volume Power Spenders,2.011,-1.367,57,M,7009,82,1,3,23058.0,1534,0.067
827904183,Existing Customer,0.1866,0,Low,3,High-Volume Power Spenders,1.961,-0.712,40,M,8104,83,2,2,17606.0,1377,0.078
820394733,Existing Customer,0.0306,0,Low,3,High-Volume Power Spenders,2.615,-1.63,52,M,7690,87,1,1,34516.0,1464,0.042
716574033,Existing Customer,0.1088,0,Low,3,High-Volume Power Spenders,1.808,-1.011,45,F,7149,86,2,2,18000.0,1829,0.102
736786908,Existing Customer,0.0639,0,Low,1,High-Utilization Credit Revolvers,1.233,0.4,48,F,6984,85,2,2,5550.0,2517,0.454
774099708,Existing Customer,0.2582,0,Medium,3,High-Volume Power Spenders,1.615,0.046,39,F,7400,86,1,2,1621.0,0,0.0
714282333,Existing Customer,0.1347,0,Low,3,High-Volume Power Spenders,2.103,-0.335,49,F,7495,97,1,2,3244.0,0,0.0
717471933,Existing Customer,0.0674,0,Low,3,High-Volume Power Spenders,1.584,-0.039,45,M,8202,89,2,3,5800.0,1434,0.247
818316108,Existing Customer,0.3462,0,Medium,1,High-Utilization Credit Revolvers,1.224,1.326,43,F,8063,72,2,1,2550.0,1421,0.557
709838508,Existing Customer,0.0289,0,Low,3,High-Volume Power Spenders,2.302,-2.035,45,M,7167,91,1,3,34516.0,1509,0.044
716212383,Attrited Customer,0.5816,1,High,2,Disengaged & Underutilized (At-Risk),-0.546,-0.689,38,M,4619,59,3,3,10874.0,2415,0.222
757667133,Attrited Customer,0.9572,1,Critical,2,Disengaged & Underutilized (At-Risk),0.454,-0.983,54,M,4738,53,2,2,13769.0,0,0.0
794571108,Attrited Customer,0.4729,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.033,-1.169,39,M,4691,63,2,3,17894.0,304,0.017
711370458,Existing Customer,0.5213,1,High,3,High-Volume Power Spenders,1.953,-0.966,49,F,7685,84,2,2,15016.0,2016,0.134
788528958,Existing Customer,0.7593,1,Critical,3,High-Volume Power Spenders,1.869,-0.699,45,M,8356,79,1,3,9036.0,0,0.0
716745408,Existing Customer,0.2822,0,Medium,3,High-Volume Power Spenders,1.796,-0.492,54,M,7803,81,2,3,12813.0,1998,0.156
771752508,Existing Customer,0.0948,0,Low,3,High-Volume Power Spenders,2.064,1.188,40,F,8571,84,1,1,4660.0,1844,0.396
788916933,Existing Customer,0.5108,1,High,3,High-Volume Power Spenders,2.566,-1.928,49,M,8095,81,2,2,34516.0,1064,0.031
714938733,Attrited Customer,0.9749,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.072,-0.863,48,M,4890,49,2,2,13174.0,0,0.0
761818758,Existing Customer,0.1068,0,Low,3,High-Volume Power Spenders,1.887,-0.845,43,M,7206,86,1,2,11210.0,1079,0.096
714422058,Existing Customer,0.1962,0,Low,3,High-Volume Power Spenders,2.194,-2.252,42,M,7119,86,2,3,31639.0,2446,0.077
712191783,Existing Customer,0.0656,0,Low,3,High-Volume Power Spenders,2.952,-1.884,49,M,7788,94,1,1,34516.0,1634,0.047
716319258,Existing Customer,0.2379,0,Low,3,High-Volume Power Spenders,2.38,-2.022,43,M,7360,82,1,3,34516.0,1742,0.05
719813058,Existing Customer,0.0974,0,Low,1,High-Utilization Credit Revolvers,1.441,1.061,44,F,8065,88,1,3,2490.0,1235,0.496
712351908,Existing Customer,0.3379,0,Medium,3,High-Volume Power Spenders,2.268,-1.214,45,M,8029,81,2,3,26438.0,1655,0.063
716742483,Existing Customer,0.1564,0,Low,3,High-Volume Power Spenders,1.646,-0.859,38,F,7525,100,3,3,7504.0,1134,0.151
708160008,Existing Customer,0.2616,0,Medium,3,High-Volume Power Spenders,2.102,-2.236,44,M,7412,84,2,3,34516.0,1058,0.031
709269708,Existing Customer,0.0415,0,Low,3,High-Volume Power Spenders,2.624,-1.851,45,M,7281,95,2,1,34516.0,1488,0.043
779098308,Existing Customer,0.0583,0,Low,3,High-Volume Power Spenders,2.154,-0.984,51,F,7592,96,3,2,15048.0,2517,0.167
717257658,Existing Customer,0.0594,0,Low,3,High-Volume Power Spenders,1.903,0.406,41,M,7971,84,2,1,9357.0,1942,0.208
775112958,Existing Customer,0.7535,1,Critical,3,High-Volume Power Spenders,1.38,-0.814,51,M,7781,72,3,3,11548.0,0,0.0
788812608,Existing Customer,0.7847,1,Critical,3,High-Volume Power Spenders,1.589,-0.555,56,F,8066,79,2,3,8767.0,1684,0.192
711002058,Existing Customer,0.0163,0,Low,3,High-Volume Power Spenders,1.94,0.8,42,M,7437,94,3,1,5306.0,2410,0.454
716199408,Attrited Customer,0.9077,1,Critical,1,High-Utilization Credit Revolvers,-0.27,1.05,52,F,4907,53,3,3,3608.0,2517,0.698
718100808,Existing Customer,0.0403,0,Low,3,High-Volume Power Spenders,2.215,-0.694,49,F,7395,100,3,1,15987.0,2065,0.129
790051758,Attrited Customer,0.931,1,Critical,2,Disengaged & Underutilized (At-Risk),0.971,-1.896,50,M,4800,53,1,2,31782.0,0,0.0
772430733,Existing Customer,0.0368,0,Low,3,High-Volume Power Spenders,2.717,-1.906,42,M,7168,88,1,1,34516.0,1440,0.042
713460258,Existing Customer,0.2954,0,Medium,3,High-Volume Power Spenders,2.435,-1.085,45,F,8987,89,1,3,19107.0,933,0.049
820036533,Existing Customer,0.049,0,Low,3,High-Volume Power Spenders,2.196,-2.149,50,M,7223,87,1,3,34516.0,1466,0.042
719785683,Existing Customer,0.028,0,Low,3,High-Volume Power Spenders,2.796,-0.975,41,M,8332,102,2,2,21751.0,1573,0.072
711830433,Existing Customer,0.3202,0,Medium,3,High-Volume Power Spenders,2.021,-0.278,44,F,7677,87,2,1,7926.0,1051,0.133
807393558,Attrited Customer,0.9806,1,Critical,2,Disengaged & Underutilized (At-Risk),0.707,-2.052,51,M,4615,49,3,3,34516.0,1279,0.037
718306308,Existing Customer,0.4466,0,Medium,3,High-Volume Power Spenders,2.216,-1.837,48,M,8147,81,2,3,27984.0,1793,0.064
772725408,Existing Customer,0.1739,0,Low,3,High-Volume Power Spenders,1.935,-1.443,40,M,7667,84,3,2,24499.0,2517,0.103
711183558,Existing Customer,0.0126,0,Low,3,High-Volume Power Spenders,1.763,1.355,49,M,8618,98,1,3,2221.0,1291,0.581
720317658,Existing Customer,0.2536,0,Medium,3,High-Volume Power Spenders,1.551,-0.104,43,M,7916,82,2,2,5858.0,961,0.164
710596983,Existing Customer,0.0442,0,Low,3,High-Volume Power Spenders,2.559,-1.337,51,M,7481,96,3,2,27318.0,2416,0.088
716986458,Existing Customer,0.0582,0,Low,3,High-Volume Power Spenders,2.194,-0.539,44,F,7605,101,3,2,9766.0,1575,0.161
717382608,Existing Customer,0.0581,0,Low,3,High-Volume Power Spenders,2.378,-1.209,59,M,8780,86,2,2,26692.0,2517,0.094
825767658,Existing Customer,0.287,0,Medium,3,High-Volume Power Spenders,2.436,-1.481,49,M,7711,80,3,1,34516.0,913,0.026
717513933,Existing Customer,0.2703,0,Medium,3,High-Volume Power Spenders,1.971,-1.277,38,M,7385,90,2,1,14938.0,0,0.0
789186858,Existing Customer,0.0787,0,Low,3,High-Volume Power Spenders,2.598,-1.967,52,M,7796,97,5,1,33256.0,928,0.028
717658758,Existing Customer,0.162,0,Low,3,High-Volume Power Spenders,2.646,-2.48,49,M,7962,99,2,2,34516.0,0,0.0
715575258,Existing Customer,0.2772,0,Medium,3,High-Volume Power Spenders,1.576,-0.205,47,M,7823,93,6,3,5791.0,1957,0.338
714975633,Existing Customer,0.1762,0,Low,1,High-Utilization Credit Revolvers,1.207,0.74,51,F,7558,85,1,2,2319.0,1347,0.581
715396983,Existing Customer,0.0555,0,Low,3,High-Volume Power Spenders,2.108,-1.17,46,M,8056,95,3,2,17698.0,1769,0.1
712624383,Existing Customer,0.0321,0,Low,3,High-Volume Power Spenders,2.915,-2.086,52,M,7707,99,1,2,34516.0,1701,0.049
721335558,Existing Customer,0.0442,0,Low,3,High-Volume Power Spenders,1.989,-0.076,57,F,7544,101,2,3,6482.0,1686,0.26
711167808,Attrited Customer,0.9352,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.146,-1.717,40,M,4803,65,3,6,18975.0,0,0.0
713761608,Existing Customer,0.1814,0,Low,3,High-Volume Power Spenders,2.411,-2.006,44,M,8450,90,3,3,34516.0,1652,0.048
713367858,Existing Customer,0.1141,0,Low,1,High-Utilization Credit Revolvers,1.233,1.214,47,M,8042,85,2,2,2479.0,1748,0.705
710489583,Existing Customer,0.085,0,Low,3,High-Volume Power Spenders,2.084,0.28,41,F,7631,91,1,1,4941.0,1040,0.21
720422358,Existing Customer,0.0855,0,Low,3,High-Volume Power Spenders,2.676,-1.919,42,M,7485,90,1,2,34516.0,2276,0.066
772098858,Existing Customer,0.1816,0,Low,3,High-Volume Power Spenders,2.003,-0.079,44,F,7736,84,2,1,8230.0,1333,0.162
789304983,Existing Customer,0.0037,0,Low,3,High-Volume Power Spenders,2.644,-0.642,44,M,8753,97,1,2,22226.0,1864,0.084
779257233,Existing Customer,0.0929,0,Low,3,High-Volume Power Spenders,2.197,-1.682,47,M,7432,90,3,2,28852.0,1974,0.068
717579258,Attrited Customer,0.9687,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.138,-0.589,36,M,4782,50,3,3,6893.0,1462,0.212
709418508,Existing Customer,0.0634,0,Low,3,High-Volume Power Spenders,1.785,-0.489,45,M,7508,93,2,3,7653.0,1693,0.221
778439883,Existing Customer,0.0959,0,Low,3,High-Volume Power Spenders,2.63,-1.693,50,M,7969,93,2,2,26840.0,769,0.029
716063583,Existing Customer,0.056,0,Low,3,High-Volume Power Spenders,2.017,1.256,41,M,8642,85,2,1,4549.0,2109,0.464
716609433,Attrited Customer,0.2083,0,Low,2,Disengaged & Underutilized (At-Risk),0.033,-0.54,55,M,4939,63,3,2,16828.0,2517,0.15
721053633,Existing Customer,0.0092,0,Low,3,High-Volume Power Spenders,2.342,0.302,45,M,8904,101,2,1,6530.0,1425,0.218
711559008,Existing Customer,0.1699,0,Low,3,High-Volume Power Spenders,2.258,-0.09,40,F,9137,92,1,2,11642.0,1501,0.129
718698558,Existing Customer,0.0223,0,Low,3,High-Volume Power Spenders,1.938,-0.296,43,M,7739,106,2,2,5390.0,1324,0.246
770190258,Existing Customer,0.036,0,Low,3,High-Volume Power Spenders,2.127,-0.041,49,F,7678,93,1,1,7037.0,0,0.0
709008708,Existing Customer,0.0489,0,Low,3,High-Volume Power Spenders,2.121,-0.204,47,M,8316,92,1,2,8390.0,0,0.0
823922208,Existing Customer,0.0082,0,Low,3,High-Volume Power Spenders,2.054,0.893,49,M,7404,103,1,1,2122.0,1101,0.519
718457058,Existing Customer,0.1072,0,Low,1,High-Utilization Credit Revolvers,1.353,1.181,43,M,7801,74,1,1,3442.0,2517,0.731
708472008,Existing Customer,0.161,0,Low,3,High-Volume Power Spenders,1.48,-0.521,44,F,7632,95,3,3,6680.0,1839,0.275
710395233,Existing Customer,0.0511,0,Low,3,High-Volume Power Spenders,2.801,-1.631,42,F,8657,98,2,3,34516.0,1066,0.031
716732958,Existing Customer,0.1413,0,Low,3,High-Volume Power Spenders,1.486,-0.369,44,F,7925,90,2,3,7244.0,2031,0.28
780108408,Existing Customer,0.1527,0,Low,3,High-Volume Power Spenders,2.618,-1.798,52,M,7745,82,3,1,34516.0,1369,0.04
720962208,Attrited Customer,0.7747,1,Critical,1,High-Utilization Credit Revolvers,-0.379,1.713,42,M,4659,48,2,2,2476.0,2250,0.909
714019083,Existing Customer,0.0462,0,Low,3,High-Volume Power Spenders,2.003,0.483,40,F,8426,102,1,3,2019.0,803,0.398
721225083,Existing Customer,0.1615,0,Low,3,High-Volume Power Spenders,2.033,-0.411,54,F,7680,89,2,1,8758.0,1511,0.173
819109308,Existing Customer,0.0286,0,Low,3,High-Volume Power Spenders,1.747,0.261,62,M,8080,92,3,3,6103.0,2517,0.412
721029858,Existing Customer,0.0087,0,Low,1,High-Utilization Credit Revolvers,1.904,1.153,52,F,8215,109,1,2,2166.0,1458,0.673
716762733,Existing Customer,0.047,0,Low,3,High-Volume Power Spenders,1.813,0.774,50,F,8300,94,1,1,3449.0,1634,0.474
710260983,Existing Customer,0.0496,0,Low,1,High-Utilization Credit Revolvers,1.394,1.751,51,F,8296,91,3,2,2984.0,2512,0.842
793608258,Attrited Customer,0.999,1,Critical,2,Disengaged & Underutilized (At-Risk),0.385,-1.647,54,F,4909,50,5,2,13432.0,0,0.0
719677758,Existing Customer,0.0424,0,Low,3,High-Volume Power Spenders,1.95,0.089,39,F,8814,88,1,3,10830.0,2184,0.202
771411408,Attrited Customer,0.9927,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.092,-0.749,50,M,4929,54,3,4,2673.0,0,0.0
794191008,Existing Customer,0.0688,0,Low,3,High-Volume Power Spenders,2.59,-1.979,46,M,7552,87,2,2,34516.0,1649,0.048
708905733,Existing Customer,0.0454,0,Low,3,High-Volume Power Spenders,2.477,-0.938,45,M,7570,91,2,1,20633.0,1989,0.096
788327358,Existing Customer,0.0047,0,Low,3,High-Volume Power Spenders,2.366,0.031,61,M,8440,102,1,3,9070.0,2097,0.231
751974258,Existing Customer,0.2469,0,Low,3,High-Volume Power Spenders,1.764,-1.006,51,M,7345,93,2,3,11954.0,0,0.0
805516608,Existing Customer,0.077,0,Low,3,High-Volume Power Spenders,2.282,-1.924,50,M,7755,84,1,3,34516.0,925,0.027
720006333,Attrited Customer,0.8208,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.286,-0.915,48,M,4520,63,3,3,4479.0,0,0.0
780114558,Existing Customer,0.0004,0,Low,3,High-Volume Power Spenders,3.124,1.957,50,M,12535,118,1,3,3968.0,2264,0.571
713090658,Existing Customer,0.0827,0,Low,3,High-Volume Power Spenders,1.854,0.678,58,F,8061,98,2,2,2599.0,1407,0.541
718889508,Existing Customer,0.0197,0,Low,3,High-Volume Power Spenders,2.529,0.108,46,M,8256,99,3,1,10074.0,1223,0.121
824799108,Existing Customer,0.0567,0,Low,3,High-Volume Power Spenders,1.829,-0.598,46,F,7498,90,2,1,10901.0,1874,0.172
788618208,Existing Customer,0.4969,0,Medium,3,High-Volume Power Spenders,1.898,-0.122,42,F,8198,90,3,3,8325.0,0,0.0
713133258,Existing Customer,0.2609,0,Medium,3,High-Volume Power Spenders,2.444,-1.916,38,M,8872,86,2,3,34516.0,2008,0.058
717370533,Existing Customer,0.0669,0,Low,3,High-Volume Power Spenders,2.541,-1.997,40,M,6453,89,2,1,34516.0,2088,0.06
720425508,Existing Customer,0.1074,0,Low,3,High-Volume Power Spenders,2.321,0.246,43,M,8689,93,1,3,7196.0,696,0.097
712948383,Existing Customer,0.3925,0,Medium,3,High-Volume Power Spenders,2.811,-2.221,48,M,7396,100,6,1,34516.0,0,0.0
712839633,Existing Customer,0.0258,0,Low,3,High-Volume Power Spenders,2.865,-1.542,38,M,8871,97,1,3,34516.0,1595,0.046
820330008,Existing Customer,0.044,0,Low,3,High-Volume Power Spenders,2.863,-1.842,46,M,8231,98,1,3,32926.0,1540,0.047
826150608,Existing Customer,0.0169,0,Low,3,High-Volume Power Spenders,2.687,-0.636,44,M,8199,98,1,2,18072.0,1378,0.076
779187783,Existing Customer,0.2698,0,Medium,3,High-Volume Power Spenders,2.24,-0.728,50,M,8436,77,3,1,24533.0,1813,0.074
720809358,Existing Customer,0.0052,0,Low,3,High-Volume Power Spenders,1.96,0.977,39,M,7776,98,1,3,4874.0,2317,0.475
714054408,Existing Customer,0.3076,0,Medium,3,High-Volume Power Spenders,1.93,-0.177,50,M,8272,79,2,3,12889.0,1822,0.141
789827208,Existing Customer,0.034,0,Low,3,High-Volume Power Spenders,1.996,0.633,41,F,7768,92,3,1,7531.0,1692,0.225
718308558,Existing Customer,0.4403,0,Medium,1,High-Utilization Credit Revolvers,1.229,0.633,49,F,7688,93,6,1,1838.0,1155,0.628
801064833,Existing Customer,0.0324,0,Low,3,High-Volume Power Spenders,2.667,-1.671,42,M,7930,91,1,2,30117.0,2129,0.071
719838558,Existing Customer,0.0336,0,Low,3,High-Volume Power Spenders,2.012,0.34,46,M,7432,92,1,1,5131.0,1484,0.289
714510483,Existing Customer,0.3505,0,Medium,3,High-Volume Power Spenders,2.132,-2.26,44,M,7640,87,3,3,34516.0,2517,0.073
718246458,Existing Customer,0.0025,0,Low,3,High-Volume Power Spenders,2.814,-0.73,53,M,8241,105,1,2,24262.0,1984,0.082
710822808,Existing Customer,0.0925,0,Low,3,High-Volume Power Spenders,2.818,-1.779,51,M,7854,89,3,1,34516.0,1228,0.036
791730183,Attrited Customer,0.9967,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.468,-1.004,38,F,5070,50,2,6,7385.0,1817,0.246
709722858,Existing Customer,0.0734,0,Low,3,High-Volume Power Spenders,2.215,-0.992,50,M,8503,88,2,2,20708.0,1357,0.066
712582983,Attrited Customer,0.5668,1,High,0,Accelerating Growth Customers,0.242,0.076,47,F,4729,54,3,1,14057.0,1381,0.098
714999483,Existing Customer,0.0066,0,Low,3,High-Volume Power Spenders,3.368,-1.219,38,M,9389,106,1,2,34516.0,1132,0.033
711388458,Existing Customer,0.0286,0,Low,3,High-Volume Power Spenders,2.453,-0.477,45,M,8591,99,5,1,17072.0,1519,0.089
796174983,Existing Customer,0.1945,0,Low,3,High-Volume Power Spenders,2.066,-1.984,52,M,7722,94,3,3,25737.0,1168,0.045
712918083,Existing Customer,0.2037,0,Low,3,High-Volume Power Spenders,1.762,0.634,44,F,7527,88,3,1,2211.0,768,0.347
715459158,Existing Customer,0.0724,0,Low,3,High-Volume Power Spenders,2.309,-1.013,35,F,7821,97,1,2,16950.0,0,0.0
712687083,Existing Customer,0.2825,0,Medium,3,High-Volume Power Spenders,1.893,-1.176,44,M,7234,83,1,3,15043.0,0,0.0
713003358,Attrited Customer,0.9993,1,Critical,2,Disengaged & Underutilized (At-Risk),0.537,-1.995,40,M,4983,40,2,2,29338.0,159,0.005
812443458,Existing Customer,0.109,0,Low,3,High-Volume Power Spenders,2.447,-1.185,57,M,7794,94,3,2,25808.0,0,0.0
712984983,Existing Customer,0.0112,0,Low,1,High-Utilization Credit Revolvers,1.829,1.822,43,F,7739,101,3,2,2248.0,1853,0.824
708826158,Existing Customer,0.0403,0,Low,3,High-Volume Power Spenders,1.977,0.609,45,F,8608,100,2,1,3670.0,1684,0.459
788725608,Existing Customer,0.0647,0,Low,3,High-Volume Power Spenders,2.358,-0.273,44,F,8387,102,2,3,8861.0,1149,0.13
717559533,Existing Customer,0.0183,0,Low,3,High-Volume Power Spenders,3.187,-1.637,47,M,8212,100,3,1,34516.0,1161,0.034
720443358,Existing Customer,0.1498,0,Low,3,High-Volume Power Spenders,1.743,-0.385,50,M,6950,84,3,1,8014.0,1250,0.156
806694333,Existing Customer,0.3313,0,Medium,1,High-Utilization Credit Revolvers,1.529,1.52,44,F,8268,73,1,1,2771.0,1779,0.642
709770408,Existing Customer,0.0087,0,Low,3,High-Volume Power Spenders,3.241,-1.439,51,M,8652,98,1,2,34516.0,1702,0.049
718259433,Attrited Customer,0.8902,1,Critical,0,Accelerating Growth Customers,1.053,-0.001,45,F,5460,63,4,2,8383.0,0,0.0
770705208,Existing Customer,0.6326,1,High,3,High-Volume Power Spenders,2.126,-0.94,44,F,7890,91,3,3,15365.0,630,0.041
720655833,Attrited Customer,0.9385,1,Critical,0,Accelerating Growth Customers,0.454,0.33,48,F,4955,56,3,2,2913.0,0,0.0
797898858,Existing Customer,0.0804,0,Low,3,High-Volume Power Spenders,1.724,0.416,40,F,7288,88,2,1,4748.0,2085,0.439
779548008,Existing Customer,0.5181,1,High,3,High-Volume Power Spenders,2.46,-2.075,50,M,7745,83,2,3,34516.0,0,0.0
718388733,Existing Customer,0.1164,0,Low,3,High-Volume Power Spenders,1.598,0.772,38,F,8677,96,3,3,2609.0,1259,0.483
711742758,Attrited Customer,0.6391,1,High,2,Disengaged & Underutilized (At-Risk),1.196,-0.357,43,F,5242,74,3,1,11508.0,0,0.0
757863258,Existing Customer,0.1514,0,Low,1,High-Utilization Credit Revolvers,1.501,0.774,45,F,7480,84,2,1,2396.0,887,0.37
711947358,Existing Customer,0.1482,0,Low,3,High-Volume Power Spenders,2.083,-0.593,49,M,7716,83,3,1,18991.0,1208,0.064
712157958,Attrited Customer,0.999,1,Critical,2,Disengaged & Underutilized (At-Risk),0.338,-0.953,44,M,4883,42,3,2,10908.0,0,0.0
814760358,Existing Customer,0.066,0,Low,3,High-Volume Power Spenders,1.791,-0.464,53,M,7766,82,2,2,14627.0,1997,0.137
710192283,Existing Customer,0.0838,0,Low,3,High-Volume Power Spenders,1.846,0.897,46,M,8686,91,2,2,2219.0,1180,0.532
718977483,Existing Customer,0.0732,0,Low,3,High-Volume Power Spenders,2.263,-1.306,56,M,7209,91,3,1,25736.0,1388,0.054
712129158,Existing Customer,0.01,0,Low,3,High-Volume Power Spenders,2.226,-0.027,63,M,7747,104,3,1,7997.0,1096,0.137
714880533,Existing Customer,0.0178,0,Low,3,High-Volume Power Spenders,1.718,1.239,40,M,8669,99,2,3,2849.0,1741,0.611
808287408,Existing Customer,0.0057,0,Low,3,High-Volume Power Spenders,3.376,-0.784,45,M,8420,100,2,0,29227.0,1151,0.039
709619433,Existing Customer,0.0057,0,Low,3,High-Volume Power Spenders,3.404,-1.464,52,M,8604,108,2,2,34516.0,1382,0.04
708881583,Existing Customer,0.0227,0,Low,3,High-Volume Power Spenders,2.64,-0.092,50,M,8752,95,3,1,12458.0,1332,0.107
711332883,Attrited Customer,0.1128,0,Low,1,High-Utilization Credit Revolvers,0.67,0.392,62,M,5294,73,3,3,7547.0,2477,0.328
717696333,Attrited Customer,0.7421,1,High,0,Accelerating Growth Customers,0.855,-1.341,44,M,5425,60,3,3,34516.0,0,0.0
820587258,Existing Customer,0.354,0,Medium,3,High-Volume Power Spenders,2.143,-0.223,45,F,8637,94,5,2,10677.0,0,0.0
768733533,Existing Customer,0.1328,0,Low,1,High-Utilization Credit Revolvers,1.521,1.453,53,M,8851,88,3,2,2340.0,1612,0.689
779779083,Existing Customer,0.0716,0,Low,3,High-Volume Power Spenders,2.752,-1.1,38,F,7872,103,2,1,23981.0,0,0.0
720735408,Existing Customer,0.0106,0,Low,3,High-Volume Power Spenders,2.653,0.431,44,F,8514,109,3,1,6329.0,1643,0.26
819160158,Existing Customer,0.0604,0,Low,3,High-Volume Power Spenders,1.591,0.863,42,M,8218,88,3,3,4960.0,1724,0.348
804601833,Existing Customer,0.1256,0,Low,3,High-Volume Power Spenders,2.445,-2.081,44,M,7491,86,2,3,34516.0,1601,0.046
714823308,Existing Customer,0.2964,0,Medium,3,High-Volume Power Spenders,1.805,-1.307,55,F,7345,98,3,3,15987.0,1973,0.123
711577458,Existing Customer,0.0173,0,Low,1,High-Utilization Credit Revolvers,1.831,1.394,52,F,8087,95,2,1,3244.0,1855,0.572
787539333,Existing Customer,0.0485,0,Low,3,High-Volume Power Spenders,1.767,0.252,48,M,7973,88,2,3,7298.0,2517,0.345
716806383,Existing Customer,0.0012,0,Low,3,High-Volume Power Spenders,3.518,-1.41,48,M,9042,122,1,3,28307.0,1506,0.053
812230308,Existing Customer,0.0318,0,Low,1,High-Utilization Credit Revolvers,1.399,0.51,47,M,8444,100,3,3,2430.0,1657,0.682
778420383,Existing Customer,0.0027,0,Low,3,High-Volume Power Spenders,2.382,0.607,49,M,8609,109,3,2,7650.0,2045,0.267
774012933,Existing Customer,0.0442,0,Low,3,High-Volume Power Spenders,2.433,0.774,47,F,9277,92,2,1,6443.0,2073,0.322
718756533,Existing Customer,0.0058,0,Low,3,High-Volume Power Spenders,2.941,-0.189,47,M,8963,105,2,1,13356.0,1497,0.112
812224983,Existing Customer,0.0094,0,Low,3,High-Volume Power Spenders,2.299,0.645,56,M,8037,100,1,2,4675.0,1340,0.287
